time,x-axis,y-axis,z-axis,Speedbreaker,Pothole
120.536 , -1.12 , 4.79 , 8.35,0,0
120.60300000000001 , -1.23 , 4.71 , 8.24,0,0
120.664 , -0.89 , 4.71 , 8.05,0,0
120.732 , -1.23 , 4.79 , 7.97,0,0
120.801 , -1.61 , 4.71 , 8.120000000000001,0,0
120.87100000000001 , -1.23 , 4.29 , 7.08,0,0
120.941 , -1.18 , 4.37 , 7.86,0,0
121.011 , -1.1400000000000001 , 4.6000000000000005 , 7.74,0,0
121.081 , -1.6500000000000001 , 3.99 , 7.4,0,0
121.143 , -1.04 , 4.25 , 7.44,0,0
121.211 , -1.46 , 4.94 , 8.27,0,0
121.281 , -1.61 , 4.48 , 7.78,0,0
121.35300000000001 , -1.3800000000000001 , 4.63 , 8.81,0,0
121.421 , -1.5 , 4.9 , 8.16,0,0
121.485 , -1.73 , 4.63 , 8.05,0,0
121.547 , -1.54 , 4.94 , 8.66,0,0
121.623 , -1.12 , 4.86 , 7.97,0,0
121.693 , -1.33 , 4.48 , 8.5,0,0
121.756 , -0.9500000000000001 , 4.67 , 7.21,0,0
121.824 , -1.23 , 4.21 , 7.930000000000001,0,0
121.888 , -0.93 , 4.37 , 7.59,0,0
121.953 , -0.93 , 4.48 , 7.890000000000001,0,0
122.021 , -1.54 , 4.29 , 8.73,0,0
122.083 , -0.9500000000000001 , 4.6000000000000005 , 7.82,0,0
122.155 , -1.08 , 4.71 , 8.01,0,0
122.218 , -1.57 , 4.67 , 7.890000000000001,0,0
122.282 , -1.08 , 4.67 , 8.08,0,0
122.351 , -0.99 , 4.14 , 7.97,0,0
122.424 , -1.5 , 4.29 , 8.08,0,0
122.486 , -1.57 , 4.6000000000000005 , 8.88,0,0
122.55 , -0.9500000000000001 , 4.37 , 7.890000000000001,0,0
122.613 , -0.89 , 4.33 , 7.2700000000000005,0,0
122.681 , -0.84 , 4.6000000000000005 , 8.05,0,0
122.751 , -1.1400000000000001 , 4.0200000000000005 , 7.74,0,0
122.821 , -0.76 , 3.83 , 8.31,0,0
122.891 , -0.72 , 4.21 , 8.620000000000001,0,0
122.961 , -1.42 , 4.29 , 8.35,0,0
123.033 , -1.18 , 4.82 , 8.69,0,0
123.102 , -1.33 , 4.99 , 8.92,0,0
123.171 , -1.31 , 4.75 , 8.77,0,0
123.24300000000001 , -0.5700000000000001 , 4.14 , 7.01,0,0
123.308 , -1.08 , 3.95 , 7.4,0,0
123.37400000000001 , -1.76 , 4.21 , 8.540000000000001,0,0
123.441 , -1.23 , 3.91 , 6.93,0,0
123.503 , -0.9500000000000001 , 3.79 , 8.58,0,0
123.571 , -0.89 , 4.63 , 7.78,0,0
123.641 , -1.69 , 4.5600000000000005 , 8.120000000000001,0,0
123.712 , -1.23 , 4.44 , 8.01,0,0
123.784 , -0.53 , 4.63 , 8.16,0,0
123.849 , -0.61 , 4.0200000000000005 , 8.16,0,0
123.912 , -0.99 , 4.1 , 8.27,0,0
123.98100000000001 , -2.0300000000000002 , 4.71 , 9.49,0,0
124.051 , -0.8 , 4.48 , 7.3100000000000005,0,0
124.12 , -0.6900000000000001 , 3.91 , 7.7,0,0
124.183 , -0.65 , 4.94 , 8.2,0,0
124.251 , -1.08 , 4.5200000000000005 , 8.73,0,0
124.315 , -0.46 , 3.5700000000000003 , 6.82,0,0
124.381 , -0.38 , 4.33 , 8.35,0,0
124.443 , -1.18 , 4.94 , 9.34,0,0
124.512 , -1.31 , 4.18 , 8.01,0,0
124.584 , -0.42 , 4.37 , 8.27,0,0
124.651 , -0.31 , 5.18 , 7.59,0,0
124.715 , -1.27 , 4.29 , 7.63,0,0
124.781 , -1.57 , 3.99 , 8.96,0,0
124.845 , -0.46 , 4.5600000000000005 , 8.39,0,0
124.912 , -0.8 , 4.33 , 8.85,0,0
124.98100000000001 , -0.6900000000000001 , 4.67 , 8.120000000000001,0,0
125.054 , -0.6900000000000001 , 4.94 , 7.4,0,0
125.128 , -0.46 , 4.5200000000000005 , 7.82,0,0
125.19200000000001 , -0.72 , 4.21 , 7.7,0,0
125.261 , -1.18 , 4.21 , 7.97,0,0
125.331 , -1.31 , 4.29 , 7.78,0,0
125.402 , -0.84 , 4.5600000000000005 , 8.35,0,0
125.471 , -0.89 , 4.6000000000000005 , 8.31,0,0
125.53 , -1.04 , 4.86 , 7.86,0,0
125.592 , -1.18 , 4.75 , 9.28,0,0
125.658 , -0.89 , 4.79 , 8.88,0,0
125.72200000000001 , -0.34 , 4.82 , 7.7,0,0
125.791 , -0.84 , 4.5600000000000005 , 7.86,0,0
125.861 , -0.61 , 4.5600000000000005 , 7.01,0,0
125.931 , -0.6900000000000001 , 4.14 , 7.44,0,0
126.001 , -0.89 , 3.99 , 7.65,0,0
126.06400000000001 , -0.89 , 4.18 , 7.97,0,0
126.131 , -0.9500000000000001 , 4.18 , 7.63,0,0
126.193 , -0.89 , 4.5200000000000005 , 8.31,0,0
126.261 , -1.18 , 4.79 , 8.620000000000001,0,0
126.331 , -0.84 , 4.82 , 8.39,0,0
126.401 , -1.04 , 5.05 , 8.96,0,0
126.464 , -0.46 , 4.67 , 7.890000000000001,0,0
126.531 , -0.27 , 4.37 , 8.120000000000001,0,0
126.604 , -0.34 , 4.44 , 7.59,0,0
126.667 , -0.6900000000000001 , 4.21 , 7.3100000000000005,0,0
126.73 , -0.6900000000000001 , 4.29 , 8.58,0,0
126.79 , -0.53 , 4.4 , 7.65,0,0
126.855 , -0.76 , 4.5200000000000005 , 8.43,0,0
126.923 , -1.12 , 4.75 , 8.43,0,0
126.991 , -0.84 , 4.9 , 8.01,0,0
127.057 , -1.18 , 4.75 , 7.55,0,0
127.122 , -1.18 , 4.5600000000000005 , 7.78,0,0
127.191 , -0.9500000000000001 , 4.48 , 8.08,0,0
127.254 , -0.72 , 4.44 , 7.97,0,0
127.322 , -0.8 , 4.25 , 7.82,0,0
127.392 , -0.9500000000000001 , 4.63 , 8.01,0,0
127.461 , -0.5700000000000001 , 4.4 , 7.16,0,0
127.534 , -0.9500000000000001 , 4.67 , 9.08,0,0
127.598 , -0.5 , 4.71 , 7.55,0,0
127.663 , -0.61 , 4.37 , 8.16,0,0
127.73100000000001 , -0.89 , 4.75 , 8.31,0,0
127.801 , -0.9500000000000001 , 4.6000000000000005 , 7.890000000000001,0,0
127.87100000000001 , -0.76 , 4.4 , 8.08,0,0
127.941 , -0.72 , 5.01 , 8.120000000000001,0,0
128.011 , -1.12 , 4.48 , 8.27,0,0
128.076 , -0.6900000000000001 , 4.5600000000000005 , 8.120000000000001,0,0
128.141 , -0.76 , 4.86 , 8.05,0,0
128.204 , -1.18 , 4.5200000000000005 , 8.31,0,0
128.27100000000002 , -0.53 , 4.37 , 7.25,0,0
128.333 , -1.08 , 4.71 , 8.69,0,0
128.401 , -1.18 , 4.9 , 7.55,0,0
128.471 , -0.99 , 4.67 , 7.86,0,0
128.534 , -0.99 , 4.9 , 8.01,0,0
128.601 , -0.76 , 4.63 , 6.97,0,0
128.666 , -1.23 , 4.29 , 8.85,0,0
128.732 , -1.33 , 5.05 , 8.620000000000001,0,0
128.80100000000002 , -1.18 , 5.05 , 7.82,0,0
128.873 , -0.8 , 4.79 , 7.63,0,0
128.941 , -0.42 , 5.22 , 7.3500000000000005,0,0
129.011 , -1.33 , 4.63 , 7.65,0,0
129.074 , -1.18 , 4.5200000000000005 , 8.05,0,0
129.141 , -0.23 , 4.44 , 7.7,0,0
129.204 , -0.5 , 4.37 , 7.44,0,0
129.268 , -1.42 , 4.99 , 8.01,0,0
129.332 , -1.57 , 4.4 , 7.25,0,0
129.401 , -0.93 , 4.44 , 8.31,0,0
129.471 , -0.84 , 5.01 , 8.47,0,0
129.541 , -2.15 , 4.9 , 7.65,0,0
129.611 , -1.8 , 4.63 , 8.27,0,0
129.681 , -0.9500000000000001 , 4.82 , 8.69,0,0
129.755 , -0.34 , 5.01 , 7.63,0,0
129.823 , -0.61 , 4.63 , 9.040000000000001,0,0
129.88400000000001 , -0.11 , 4.75 , 7.7,0,0
129.951 , -0.5 , 4.79 , 8.69,0,0
130.02100000000002 , -0.93 , 4.48 , 7.930000000000001,0,0
130.09 , -0.46 , 4.75 , 8.39,0,0
130.151 , -0.93 , 4.82 , 8.620000000000001,0,0
130.223 , -0.84 , 4.6000000000000005 , 7.01,0,0
130.288 , -1.18 , 4.4 , 8.08,0,0
130.352 , -1.31 , 4.75 , 8.47,0,0
130.421 , -0.61 , 4.21 , 7.01,0,0
130.483 , -0.65 , 4.44 , 8.01,0,0
130.548 , -0.15 , 4.99 , 6.51,0,0
130.613 , -0.8 , 4.4 , 7.890000000000001,0,0
130.681 , -0.27 , 3.87 , 7.25,0,0
130.743 , -0.46 , 3.99 , 7.5,0,0
130.811 , -1.5 , 4.86 , 9.38,0,0
130.883 , -0.99 , 4.67 , 7.25,0,0
130.948 , -0.89 , 4.82 , 8.620000000000001,0,0
131.02100000000002 , -1.5 , 5.37 , 8.73,0,0
131.083 , -1.12 , 4.99 , 7.97,0,0
131.151 , -0.8 , 4.6000000000000005 , 7.7,0,0
131.214 , -0.23 , 4.63 , 7.63,0,0
131.281 , -0.93 , 4.48 , 8.77,0,0
131.352 , -1.04 , 4.5200000000000005 , 8.120000000000001,0,0
131.421 , -0.84 , 4.48 , 7.97,0,0
131.485 , -0.72 , 4.6000000000000005 , 6.78,0,0
131.548 , -0.53 , 4.99 , 8.69,0,0
131.611 , -0.84 , 4.82 , 8.05,0,0
131.68200000000002 , -0.31 , 4.37 , 7.63,0,0
131.752 , -0.38 , 4.5600000000000005 , 8.540000000000001,0,0
131.821 , -0.65 , 4.44 , 6.890000000000001,0,0
131.891 , -1.08 , 4.5600000000000005 , 8.69,0,0
131.961 , -1.04 , 4.75 , 8.69,0,0
132.02700000000002 , -1.27 , 4.94 , 7.65,0,0
132.093 , -1.3800000000000001 , 4.9 , 8.01,0,0
132.155 , -1.27 , 5.05 , 8.58,0,0
132.221 , -0.8 , 4.79 , 6.66,0,0
132.291 , -1.12 , 4.4 , 8.16,0,0
132.361 , -1.1400000000000001 , 4.67 , 7.97,0,0
132.431 , -0.9500000000000001 , 4.44 , 7.890000000000001,0,0
132.501 , -0.89 , 4.5200000000000005 , 9.19,0,0
132.572 , -1.99 , 4.94 , 8.31,0,0
132.641 , -1.12 , 4.9 , 8.39,0,0
132.711 , -0.6900000000000001 , 5.22 , 7.97,0,0
132.781 , -0.8 , 4.79 , 7.21,0,0
132.851 , -0.89 , 4.4 , 8.540000000000001,0,0
132.917 , -0.9500000000000001 , 4.37 , 6.24,0,0
132.98 , -0.72 , 4.0600000000000005 , 8.66,0,0
133.042 , -0.72 , 4.5200000000000005 , 8.05,0,0
133.112 , -1.27 , 4.5600000000000005 , 7.46,0,0
133.181 , -1.54 , 4.44 , 9.040000000000001,0,0
133.252 , -1.04 , 5.18 , 6.7,0,0
133.321 , -1.31 , 4.71 , 9.15,0,0
133.383 , -0.15 , 4.5600000000000005 , 7.5,0,0
133.451 , -0.6900000000000001 , 4.37 , 6.97,0,0
133.52100000000002 , -1.3800000000000001 , 4.29 , 7.930000000000001,0,0
133.591 , -0.76 , 4.4 , 8.16,0,0
133.663 , -0.04 , 4.0600000000000005 , 7.97,0,0
133.731 , -0.53 , 4.33 , 8.2,0,0
133.793 , -1.46 , 5.24 , 8.58,0,0
133.861 , -1.3800000000000001 , 4.5600000000000005 , 7.86,0,0
133.934 , -0.5700000000000001 , 4.5200000000000005 , 8.43,0,0
133.997 , -0.8 , 5.09 , 9.19,0,0
134.06 , -0.93 , 4.5600000000000005 , 8.08,0,0
134.131 , -0.9500000000000001 , 4.33 , 8.35,0,0
134.193 , -0.84 , 4.21 , 7.55,0,0
134.266 , -0.8 , 4.33 , 7.3100000000000005,0,0
134.332 , -0.93 , 4.29 , 7.97,0,0
134.395 , -0.61 , 4.0600000000000005 , 8.58,0,0
134.463 , -0.61 , 4.4 , 8.81,0,0
134.52700000000002 , -0.93 , 4.33 , 8.16,0,0
134.591 , -1.33 , 4.37 , 7.55,0,0
134.661 , -0.84 , 4.5200000000000005 , 8.05,0,0
134.726 , -0.93 , 4.4 , 7.74,0,0
134.792 , -1.46 , 4.14 , 8.16,0,0
134.855 , -0.76 , 3.87 , 7.86,0,0
134.921 , -0.99 , 4.0600000000000005 , 7.65,0,0
134.991 , -1.8800000000000001 , 4.21 , 8.24,0,0
135.06 , -1.76 , 4.71 , 9.620000000000001,0,0
135.12800000000001 , -0.61 , 4.6000000000000005 , 7.3500000000000005,0,0
135.192 , -1.33 , 4.71 , 9.43,0,0
135.261 , -1.84 , 4.9 , 7.82,0,0
135.323 , -1.23 , 4.37 , 7.890000000000001,0,0
135.393 , -0.76 , 4.37 , 9.23,0,0
135.461 , -1.33 , 4.44 , 7.63,0,0
135.524 , -1.3800000000000001 , 3.91 , 7.04,0,0
135.591 , -1.04 , 4.33 , 8.77,0,0
135.654 , -1.6500000000000001 , 4.5200000000000005 , 6.82,0,0
135.721 , -0.99 , 4.0600000000000005 , 8.66,0,0
135.787 , -0.38 , 3.99 , 8.27,0,0
135.851 , -0.89 , 4.6000000000000005 , 8.73,0,0
135.924 , -0.8 , 4.14 , 7.3500000000000005,0,0
135.988 , -0.5 , 4.44 , 8.85,0,0
136.05 , -1.33 , 4.67 , 8.73,0,0
136.11 , -1.23 , 4.25 , 8.47,0,0
136.172 , -0.84 , 4.0200000000000005 , 8.01,0,0
136.241 , -1.3800000000000001 , 4.33 , 8.39,0,0
136.314 , -1.76 , 3.7600000000000002 , 7.82,0,0
136.37800000000001 , -1.08 , 3.79 , 8.66,0,0
136.443 , -1.61 , 3.99 , 8.88,0,0
136.51500000000001 , -1.8 , 3.68 , 7.46,0,0
136.582 , -0.76 , 3.95 , 8.85,0,0
136.647 , -0.42 , 3.91 , 8.69,0,0
136.711 , -1.12 , 3.87 , 8.08,0,0
136.78300000000002 , -1.76 , 3.7600000000000002 , 8.2,0,0
136.848 , -1.46 , 3.95 , 8.620000000000001,0,0
136.913 , -1.31 , 3.7600000000000002 , 8.120000000000001,0,0
136.981 , -0.76 , 3.79 , 8.69,0,0
137.053 , -1.27 , 3.45 , 8.43,0,0
137.122 , -1.31 , 3.2600000000000002 , 8.69,0,0
137.191 , -2.68 , 2.22 , 8.24,0,0
137.263 , -2.56 , 2.72 , 8.540000000000001,0,0
137.327 , -1.6500000000000001 , 2.96 , 8.35,0,0
137.392 , -1.84 , 2.79 , 9.28,0,0
137.461 , -1.8800000000000001 , 2.83 , 9.0,0,0
137.53300000000002 , -1.73 , 2.96 , 8.120000000000001,0,0
137.598 , -1.8800000000000001 , 2.87 , 9.040000000000001,0,0
137.662 , -1.69 , 2.79 , 8.43,0,0
137.725 , -1.57 , 2.72 , 9.15,0,0
137.788 , -1.69 , 2.3000000000000003 , 9.19,0,0
137.851 , -1.84 , 2.15 , 9.58,0,0
137.921 , -1.54 , 2.07 , 9.92,0,0
137.991 , -2.07 , 2.15 , 9.620000000000001,0,0
138.059 , -2.15 , 2.56 , 10.08,0,0
138.123 , -1.33 , 2.22 , 7.74,0,0
138.191 , -1.92 , 2.37 , 10.19,0,0
138.263 , -1.27 , 2.3000000000000003 , 8.35,0,0
138.328 , -1.04 , 2.37 , 9.38,0,0
138.398 , -1.04 , 2.2600000000000002 , 9.34,0,0
138.462 , -1.46 , 2.37 , 9.040000000000001,0,0
138.525 , -1.27 , 2.91 , 8.39,0,0
138.591 , -0.9500000000000001 , 3.7600000000000002 , 8.39,0,0
138.662 , -0.65 , 3.83 , 8.43,0,0
138.735 , -0.08 , 3.3000000000000003 , 8.620000000000001,0,0
138.80100000000002 , 0.23 , 3.3000000000000003 , 8.96,0,0
138.871 , -0.42 , 3.15 , 9.23,0,0
138.941 , -0.99 , 2.79 , 8.24,0,0
139.011 , -1.27 , 2.68 , 9.040000000000001,0,0
139.076 , -1.18 , 2.64 , 9.08,0,0
139.141 , -0.53 , 2.49 , 9.23,0,0
139.214 , -0.27 , 2.18 , 8.73,0,0
139.278 , -0.5700000000000001 , 2.41 , 9.620000000000001,0,0
139.343 , -1.5 , 2.56 , 9.08,0,0
139.411 , -1.18 , 2.37 , 8.96,0,0
139.483 , -0.93 , 2.37 , 9.43,0,0
139.547 , -1.12 , 2.49 , 9.43,0,0
139.613 , -0.5700000000000001 , 2.45 , 9.0,0,0
139.68200000000002 , -0.6900000000000001 , 2.18 , 9.040000000000001,0,0
139.751 , -1.3800000000000001 , 2.07 , 10.19,0,0
139.81300000000002 , -1.8800000000000001 , 2.2600000000000002 , 13.4,0,0
139.881 , -1.27 , 2.91 , 10.42,0,0
139.952 , -0.76 , 3.02 , 9.66,0,0
140.02100000000002 , -0.5 , 2.79 , 8.58,0,0
140.092 , 0.0 , 3.15 , 4.0200000000000005,0,0
140.155 , 0.8 , 2.45 , 3.36,0,0
140.218 , -0.11 , 4.21 , 2.37,0,0
140.281 , -1.46 , 4.94 , 6.13,0,0
140.343 , -1.92 , 4.86 , 8.81,0,0
140.411 , -0.6900000000000001 , 4.79 , 10.88,0,0
140.473 , 1.08 , 5.01 , 12.870000000000001,0,0
140.541 , 1.53 , 7.0600000000000005 , 15.01,0,0
140.611 , 0.8 , 5.63 , 10.950000000000001,0,0
140.68200000000002 , 0.84 , 4.21 , 8.27,0,0
140.751 , 1.04 , 3.5300000000000002 , 7.12,0,0
140.816 , -0.42 , 2.79 , 3.95,0,0
140.87800000000001 , -0.89 , 1.57 , 4.25,0,0
140.943 , 0.3 , 1.61 , 3.5300000000000002,0,0
141.00900000000001 , -1.04 , 3.79 , 5.5200000000000005,0,0
141.07500000000002 , -0.27 , 6.4 , 7.65,0,0
141.141 , 0.6900000000000001 , 6.93 , 9.040000000000001,0,0
141.211 , 0.15 , 7.63 , 10.040000000000001,0,0
141.281 , 2.79 , 7.78 , 10.34,0,0
141.356 , 1.8800000000000001 , 5.98 , 9.11,0,0
141.421 , 1.1400000000000001 , 4.4 , 8.5,0,0
141.493 , 1.31 , 4.0200000000000005 , 6.32,0,0
141.564 , 0.27 , 3.79 , 5.01,0,0
141.625 , 0.04 , 4.29 , 6.13,0,0
141.687 , 0.19 , 5.13 , 7.3100000000000005,0,0
141.752 , 0.46 , 5.48 , 6.13,0,0
141.82 , 1.23 , 5.24 , 8.58,0,0
141.883 , 1.27 , 5.6000000000000005 , 8.47,0,0
141.951 , 0.9500000000000001 , 5.33 , 8.01,0,0
142.014 , 1.04 , 5.05 , 8.31,0,0
142.082 , 1.18 , 4.86 , 7.7,0,0
142.15200000000002 , 1.23 , 4.82 , 7.46,0,0
142.221 , 1.23 , 4.71 , 7.25,0,0
142.291 , 0.5700000000000001 , 4.25 , 7.63,0,0
142.361 , 0.38 , 4.0600000000000005 , 7.82,0,0
142.431 , 0.89 , 4.44 , 7.82,0,0
142.496 , 0.53 , 4.44 , 8.31,0,0
142.562 , 0.53 , 4.48 , 8.120000000000001,0,0
142.631 , 0.89 , 4.33 , 8.43,0,0
142.69400000000002 , 1.18 , 4.37 , 8.27,0,0
142.761 , 1.04 , 4.21 , 8.16,0,0
142.833 , 0.72 , 4.14 , 7.82,0,0
142.897 , 1.12 , 4.4 , 8.2,0,0
142.961 , 0.72 , 4.21 , 7.65,0,0
143.02100000000002 , 0.84 , 4.25 , 7.86,0,0
143.083 , 1.23 , 4.18 , 8.58,0,0
143.15800000000002 , 0.76 , 3.99 , 8.08,0,0
143.225 , 1.46 , 5.24 , 7.25,0,0
143.293 , 1.57 , 6.0200000000000005 , 7.4,0,0
143.355 , 0.5700000000000001 , 5.6000000000000005 , 7.3100000000000005,0,0
143.421 , 0.53 , 5.41 , 7.25,0,0
143.493 , 2.14 , 5.6000000000000005 , 7.5,0,0
143.558 , 1.33 , 5.43 , 7.74,0,0
143.621 , 1.12 , 5.22 , 7.04,0,0
143.691 , 1.46 , 5.37 , 7.65,0,0
143.762 , 1.12 , 5.33 , 8.01,0,0
143.831 , 1.33 , 5.37 , 7.59,0,0
143.901 , 1.18 , 5.5600000000000005 , 7.44,0,0
143.971 , 1.27 , 5.37 , 7.2700000000000005,0,0
144.041 , 0.91 , 5.28 , 7.59,0,0
144.114 , 1.1400000000000001 , 5.37 , 7.21,0,0
144.178 , 1.5 , 5.41 , 7.55,0,0
144.244 , 0.38 , 5.37 , 7.46,0,0
144.311 , 1.3800000000000001 , 4.9 , 8.16,0,0
144.38400000000001 , 1.1400000000000001 , 5.05 , 7.890000000000001,0,0
144.449 , 1.8800000000000001 , 4.9 , 7.65,0,0
144.512 , 1.27 , 5.01 , 7.930000000000001,0,0
144.579 , 0.99 , 4.99 , 7.44,0,0
144.644 , 0.72 , 4.86 , 7.930000000000001,0,0
144.711 , 1.04 , 5.22 , 7.46,0,0
144.784 , 0.5700000000000001 , 5.05 , 7.46,0,0
144.849 , 1.04 , 4.75 , 7.55,0,0
144.913 , 1.3800000000000001 , 5.24 , 7.3500000000000005,0,0
144.981 , 0.34 , 4.9 , 8.43,0,0
145.062 , 0.61 , 5.09 , 7.930000000000001,0,0
145.133 , 0.99 , 5.75 , 7.2700000000000005,0,0
145.201 , 0.46 , 4.86 , 7.04,0,0
145.273 , 0.53 , 5.43 , 7.930000000000001,0,0
145.336 , 0.61 , 5.24 , 7.16,0,0
145.399 , 1.04 , 5.18 , 8.39,0,0
145.476 , 0.89 , 5.41 , 7.63,0,0
145.54 , 0.6900000000000001 , 5.18 , 7.63,0,0
145.602 , 0.65 , 5.09 , 6.97,0,0
145.671 , 0.61 , 5.22 , 7.86,0,0
145.743 , 0.23 , 5.18 , 7.82,0,0
145.808 , 0.5700000000000001 , 5.24 , 7.890000000000001,0,0
145.873 , 0.99 , 4.99 , 7.65,0,0
145.941 , 1.12 , 4.99 , 7.3100000000000005,0,0
146.011 , 1.1400000000000001 , 4.94 , 8.120000000000001,0,0
146.076 , 1.18 , 5.33 , 7.46,0,0
146.142 , 1.12 , 5.48 , 7.46,0,0
146.211 , 1.08 , 5.18 , 8.39,0,0
146.28 , 1.12 , 5.28 , 7.890000000000001,0,0
146.353 , 0.8 , 5.37 , 7.44,0,0
146.418 , 0.91 , 5.37 , 7.16,0,0
146.483 , 0.8 , 5.5600000000000005 , 8.27,0,0
146.55100000000002 , 0.53 , 5.22 , 7.78,0,0
146.621 , 1.12 , 5.28 , 7.55,0,0
146.693 , 0.6900000000000001 , 5.48 , 8.01,0,0
146.758 , -0.15 , 5.22 , 9.0,0,0
146.822 , -0.53 , 4.25 , 8.66,0,0
146.891 , -0.31 , 3.06 , 8.66,0,0
146.953 , -0.34 , 3.38 , 7.74,0,0
147.02100000000002 , 0.23 , 4.0600000000000005 , 9.040000000000001,0,0
147.082 , -0.42 , 3.5300000000000002 , 7.44,0,0
147.15200000000002 , -0.15 , 3.6 , 8.69,0,0
147.222 , 0.0 , 3.17 , 8.27,0,0
147.291 , 0.27 , 3.5300000000000002 , 8.43,0,0
147.362 , -0.04 , 3.34 , 7.65,0,0
147.427 , -0.34 , 3.38 , 9.11,0,0
147.489 , 0.19 , 3.68 , 8.88,0,0
147.567 , 0.0 , 3.64 , 8.81,0,0
147.632 , -0.31 , 3.3000000000000003 , 8.27,0,0
147.705 , -0.23 , 3.87 , 9.34,0,0
147.774 , -0.5700000000000001 , 3.45 , 7.82,0,0
147.837 , 0.04 , 3.45 , 8.5,0,0
147.899 , 0.38 , 3.87 , 7.74,0,0
147.962 , 0.46 , 4.5200000000000005 , 8.77,0,0
148.031 , -0.08 , 4.0200000000000005 , 7.44,0,0
148.101 , 0.0 , 3.87 , 7.78,0,0
148.186 , 0.11 , 3.87 , 8.16,0,0
148.25300000000001 , 0.04 , 3.95 , 8.31,0,0
148.314 , 0.04 , 3.7600000000000002 , 8.08,0,0
148.382 , -0.31 , 3.68 , 8.96,0,0
148.446 , -0.31 , 3.83 , 8.85,0,0
148.512 , -0.5 , 3.72 , 8.58,0,0
148.583 , -0.84 , 3.41 , 8.120000000000001,0,0
148.659 , -0.27 , 3.95 , 8.35,0,0
148.721 , -0.46 , 3.79 , 8.85,0,0
148.786 , -0.53 , 3.38 , 8.66,0,0
148.851 , 0.19 , 3.45 , 8.73,0,0
148.918 , -0.08 , 3.34 , 8.31,0,0
148.982 , -0.6900000000000001 , 3.45 , 9.38,0,0
149.052 , -1.42 , 3.02 , 8.81,0,0
149.121 , -0.08 , 2.98 , 9.040000000000001,0,0
149.191 , -0.31 , 2.49 , 8.2,0,0
149.261 , -0.6900000000000001 , 2.49 , 8.81,0,0
149.33100000000002 , -0.5 , 2.45 , 8.85,0,0
149.401 , -0.61 , 2.0300000000000002 , 8.77,0,0
149.471 , -0.65 , 1.99 , 9.23,0,0
149.543 , -0.84 , 1.8800000000000001 , 8.96,0,0
149.608 , -0.53 , 2.18 , 9.28,0,0
149.672 , -0.53 , 2.37 , 9.19,0,0
149.741 , -0.53 , 1.99 , 9.040000000000001,0,0
149.81300000000002 , -0.42 , 2.07 , 9.620000000000001,0,0
149.881 , -0.61 , 2.49 , 9.58,0,0
149.957 , -0.61 , 2.2600000000000002 , 9.040000000000001,0,0
150.02 , -0.11 , 1.99 , 9.85,0,0
150.088 , -0.46 , 1.8 , 9.49,0,0
150.153 , -1.18 , 1.57 , 8.96,0,0
150.217 , -0.9500000000000001 , 1.57 , 9.92,0,0
150.28 , -0.15 , 1.57 , 9.34,0,0
150.34 , 0.04 , 1.27 , 8.96,0,0
150.411 , 0.27 , 1.42 , 9.43,0,0
150.481 , -0.6900000000000001 , 1.46 , 8.69,0,0
150.55100000000002 , -1.12 , 1.61 , 9.58,0,0
150.622 , -0.76 , 1.33 , 9.49,0,0
150.687 , -0.23 , 1.8 , 10.5,0,0
150.757 , -0.15 , 1.61 , 9.040000000000001,0,0
150.821 , 0.15 , 2.07 , 9.81,0,0
150.891 , -0.15 , 2.07 , 8.24,0,0
150.958 , -0.15 , 2.22 , 8.73,0,0
151.022 , -0.08 , 2.68 , 9.38,0,0
151.088 , -0.11 , 3.91 , 7.82,0,0
151.153 , -0.08 , 4.75 , 8.120000000000001,0,0
151.221 , 0.38 , 4.6000000000000005 , 8.31,0,0
151.291 , 0.5700000000000001 , 4.48 , 8.01,0,0
151.361 , 1.1400000000000001 , 4.37 , 8.43,0,0
151.431 , 0.46 , 3.79 , 9.620000000000001,0,0
151.501 , 0.34 , 4.1 , 10.84,0,0
151.56900000000002 , 0.27 , 4.5200000000000005 , 7.65,0,0
151.63 , 0.9500000000000001 , 4.5600000000000005 , 10.34,0,0
151.693 , -0.08 , 3.72 , 8.24,0,0
151.757 , -0.04 , 4.94 , 9.11,0,0
151.822 , 0.38 , 4.1 , 5.28,0,0
151.886 , 0.42 , 4.29 , 3.36,0,0
151.951 , 0.5 , 3.83 , 3.36,0,0
152.028 , -0.5700000000000001 , 3.64 , 3.6,0,0
152.092 , -1.18 , 5.28 , 10.15,0,0
152.169 , -0.15 , 4.71 , 7.78,0,0
152.233 , 1.31 , 4.82 , 9.96,0,0
152.296 , 0.91 , 5.5600000000000005 , 13.63,0,0
152.361 , -0.5 , 4.99 , 13.870000000000001,0,0
152.422 , 0.91 , 3.68 , 10.57,0,0
152.486 , 1.57 , 2.18 , 6.0200000000000005,0,0
152.552 , 1.31 , 2.6 , 5.67,0,0
152.616 , -0.61 , 2.98 , 4.0600000000000005,0,0
152.679 , -1.99 , 3.87 , 3.21,0,0
152.739 , -1.76 , 4.94 , 6.05,0,0
152.802 , -0.8 , 5.63 , 8.24,0,0
152.871 , 0.0 , 6.13 , 8.35,0,0
152.943 , 1.12 , 7.59 , 11.73,0,0
153.008 , 1.18 , 6.51 , 9.15,0,0
153.073 , 0.38 , 5.01 , 9.58,0,0
153.143 , 0.11 , 3.95 , 8.2,0,0
153.211 , -0.23 , 4.29 , 7.59,0,0
